"Entity","Year","Code","AV_center","AV_left","AV_right","Bioenergy (% electricity)","Coal (% electricity)","Gas (% electricity)","gdp_2021_milUSD","gdp_percapita_USD","gov_cent1","gov_left1","gov_party","gov_right1","HDI_2021","Hydro (% electricity)","land_area_sqkm","latitude","longitude","Low-carbon electricity (% electricity)","Nuclear (% electricity)","Oil (% electricity)","Other renewables excluding bioenergy (% electricity)","PolAV","population","Renewables (% electricity)","Solar (% electricity)","Wind (% electricity)","Annual CO₂ emissions","Greenhouse gas (GHG) emission intensity"
"Estonia",1993,"EST",10.07,22.65,62.16,0,0,1.4254386,NA,NA,0,21.43,"2,00",50,NA,0,NA,NA,NA,0,0,98.57456,0,"",NA,0,0,0,19439862,1006
"Estonia",1994,"EST",10.07,22.65,62.16,0,0,2.4043717,NA,NA,0,21.43,"2,00",50,NA,0,NA,NA,NA,0,0,97.595634,0,"",NA,0,0,0,20046154,1155
"Estonia",1995,"EST",10.07,22.65,62.16,0.115074806,0,2.9919448,NA,NA,19.57,51.15,"3,00",20.99,NA,0,NA,NA,NA,0.115074806,0,96.89298,0,"",NA,0.115074806,0,0,18066414,1217
"Estonia",1996,"EST",10.07,22.65,62.16,0,0,3.190319,NA,NA,0,60,"3,00",40,NA,0,NA,NA,NA,0,0,96.80968,0,"",NA,0,0,0,19042308,1225
"Estonia",1997,"EST",10.07,22.65,62.16,0.10845987,0,2.8199565,NA,NA,0,74.76,"4,00",8.22,NA,0,NA,NA,NA,0.10845987,0,97.07158,0,"",NA,0.10845987,0,0,18684562,1181
"Estonia",1998,"EST",10.07,22.65,62.16,0.11737089,0,3.1690142,NA,NA,0,78.57,"4,00",0,NA,0,NA,NA,NA,0.11737089,0,96.71361,0,"",NA,0.11737089,0,0,16942190,1141
"Estonia",1999,"EST",10.07,22.65,62.16,0.12106537,0,2.7845035,NA,NA,0,43.62,"3,00",51.51,NA,0,NA,NA,NA,0.12106537,0,97.09444,0,"",NA,0.12106537,0,0,15955205,1136
"Estonia",2000,"EST",10.07,22.65,62.16,0.11750881,0,7.050529,NA,NA,0,33.33,"2,00",66.67,NA,0,NA,NA,NA,0.11750881,0,92.83196,0,"",NA,0.11750881,0,0,15500382,1075
"Estonia",2001,"EST",10.07,22.65,62.16,0.11778563,0,7.0671387,NA,NA,0,33.33,"2,00",66.67,NA,0.11778563,NA,NA,NA,0.23557127,0,92.697296,0,"",NA,0.23557127,0,0,15900311,1033
"Estonia",2002,"EST",10.07,22.65,62.16,0.2344666,0,6.213364,NA,NA,52.92,2.47,"2,00",44.62,NA,0.1172333,NA,NA,NA,0.3516999,0,93.43494,0,"",NA,0.3516999,0,0,15383117,1019
"Estonia",2003,"EST",10.07,22.65,62.16,0.2952756,0,4.92126,NA,NA,15.5,0,"1,00",84.5,NA,0.098425195,NA,NA,NA,0.492126,0,94.58661,0,"",NA,0.492126,0,0.098425195,17278976,1018
"Estonia",2004,"EST",10.07,22.65,62.16,0.29097962,0,4.752667,NA,NA,0,0,"1,00",100,NA,0.19398642,NA,NA,NA,0.58195925,0,94.66537,0,"",NA,0.58195925,0,0.09699321,17342298,1004
"Estonia",2005,"EST",10.07,22.65,62.16,0.39215687,0,5.294118,NA,NA,25.73,0,"1,00",74.27,NA,0.19607843,NA,NA,NA,1.0784314,0,93.62745,0,"",NA,1.0784314,0,0.49019608,17109786,999
"Estonia",2006,"EST",10.07,22.65,62.16,0.4110997,0,5.5498466,NA,NA,35.71,0,"1,00",64.29,NA,0.102774926,NA,NA,NA,1.3360741,0,93.11409,0,"",NA,1.3360741,0,0.8221994,16454332,953
"Estonia",2007,"EST",10.07,22.65,62.16,0.2463054,0,2.7914612,NA,NA,9.2,15.91,"2,00",74.89,NA,0.16420361,NA,NA,NA,1.1494253,0,96.05911,0,"",NA,1.1494253,0,0.7389162,19966376,1015
"Estonia",2008,"EST",10.07,22.65,62.16,0.37807184,0,3.9697542,NA,NA,0,21.43,"2,00",78.57,NA,0.28355387,NA,NA,NA,1.8903592,0,94.139885,0,"",NA,1.8903592,0,1.2287334,17890232,991
"Estonia",2009,"EST",10.07,22.65,62.16,3.5307517,0,1.2528474,NA,NA,0,9.04,"2,00",90.96,NA,0.34168565,NA,NA,NA,6.1503425,0,92.59682,0,"",NA,6.1503425,0,2.2779045,14440645,957
"Estonia",2010,"EST",10.07,22.65,62.16,5.705474,0,2.3130302,NA,NA,0,0,"1,00",100,NA,0.231303,NA,NA,NA,8.095605,0,89.59136,0,"",NA,8.095605,0,2.158828,19002518,957
"Estonia",2011,"EST",10.07,22.65,62.16,6.0512023,0,1.9394879,NA,NA,0,0,"1,00",100,NA,0.23273855,NA,NA,NA,9.154383,0,88.90613,0,"",NA,9.154383,0,2.8704422,18984222,966
"Estonia",2012,"EST",10.07,22.65,62.16,8.361204,0,1.0869565,NA,NA,0,0,"1,00",100,NA,0.33444816,NA,NA,NA,12.29097,0,86.62207,0,"",NA,12.29097,0,3.5953176,17794826,909
"Estonia",2013,"EST",10.07,22.65,62.16,5.045181,0.07530121,0.67771083,NA,NA,0,0,"1,00",100,NA,0.22590362,NA,NA,NA,9.262049,0,89.98494,0,"",NA,9.262049,0,3.9909637,19697904,956
"Estonia",2014,"EST",10.07,22.65,62.16,6.104418,0.08032129,0.562249,NA,NA,0,32.99,"2,00",67.01,NA,0.24096386,NA,NA,NA,11.164659,0,88.19277,0,"",NA,11.164659,0,4.8192773,18860398,962
"Estonia",2015,"EST",10.07,22.65,62.16,8.078818,0,0.591133,NA,NA,0,31.01,"2,00",65.9,NA,0.2955665,NA,NA,NA,15.369459,0,84.03941,0,"",NA,15.369459,0,6.9950743,15846900,952
"Estonia",2016,"EST",10.07,22.65,62.16,7.8060803,0,0.5751849,NA,NA,0,27.38,"2,00",64.43,NA,0.32867706,NA,NA,NA,13.064914,0,86.3599,0,"",NA,13.064914,0.082169265,4.8479867,17559352,919
"Estonia",2017,"EST",10.07,22.65,62.16,8.358663,0.15197569,0.45592704,NA,NA,33.33,33.33,"2,00",33.33,NA,0.22796352,NA,NA,NA,14.1337385,0,85.25836,0,"",NA,14.1337385,0.075987846,5.4711246,18762488,907
"Estonia",2018,"EST",10.07,22.65,62.16,10.5901375,0,0.48504448,NA,NA,33.33,33.33,"2,00",33.33,NA,0.080840744,NA,NA,NA,16.087309,0,83.42765,0,"",NA,16.087309,0.24252224,5.1738076,17935074,887
"Estonia",2019,"EST",10.07,22.65,62.16,17.871222,0,0.52562416,NA,NA,33.33,10.78,"2,00",55.89,NA,0.26281208,NA,NA,NA,28.120895,0,71.35348,0,"",NA,28.120895,0.9198423,9.067017,12380190,734
"Estonia",2020,"EST",10.07,22.65,62.16,30.427631,0,0.49342105,NA,NA,33.33,0,"1,00",66.67,NA,0.49342105,NA,NA,NA,48.848686,0,50.657894,0,"",NA,48.848686,4.111842,13.815789,9343010,628
"Estonia",2021,"EST",10.07,22.65,62.16,24.617523,0,0.55632824,37191.17,27943.7,NA,NA,"",NA,890,0.27816412,43110,58.595272,25.013607,39.91655,0,59.527126,0,"1,93",1331796,39.91655,4.867872,10.15299,10449021,656
"Estonia",2022,"EST",10.07,22.65,62.16,29.856115,0,0.47961628,NA,NA,NA,NA,"",NA,NA,0.23980814,NA,NA,NA,44.004795,0,55.515587,0,"",NA,44.004795,6.3549156,7.5539565,NA,NA
"Finland",1990,"FIN",25.51,32.04,41.17,9.487039,17.760618,8.567752,NA,NA,7.27,45.32,"3,00",47.35,NA,19.966906,NA,NA,NA,64.79132,35.337376,8.880309,0,"",NA,29.453943,0,0,56914336,195
"Finland",1991,"FIN",25.51,32.04,41.17,8.623663,16.885134,8.537426,NA,NA,36.26,14.83,"2,00",48.91,NA,22.766472,NA,NA,NA,65.03967,33.649536,9.537772,0,"",NA,31.390137,0,0,55188760,175
"Finland",1992,"FIN",25.51,32.04,41.17,8.574398,13.268664,8.972804,NA,NA,52.94,0,"1,00",47.06,NA,26.173567,NA,NA,NA,68.11017,33.362206,9.648363,0,"",NA,34.747967,0,0,54265060,155
"Finland",1993,"FIN",25.51,32.04,41.17,9.757694,16.11002,9.086444,NA,NA,52.94,0,"1,00",47.06,NA,22.069416,NA,NA,NA,64.45645,32.629337,10.347086,0,"",NA,31.827108,0,0,56313364,190
"Finland",1994,"FIN",25.51,32.04,41.17,9.856794,21.297989,9.795856,NA,NA,51.37,0,"1,00",48.63,NA,17.961609,NA,NA,NA,57.43449,29.600853,11.471663,0,"",NA,27.83364,0,0.015234613,61732668,250
"Finland",1995,"FIN",25.51,32.04,41.17,10.321673,17.286072,10.352904,NA,NA,13.97,40.03,"3,00",41.99,NA,20.190506,NA,NA,NA,60.540287,30.01249,11.820737,0,"",NA,30.527796,0,0.015615241,58115516,223
"Finland",1996,"FIN",25.51,32.04,41.17,8.489478,21.793024,12.265783,NA,NA,0,55.56,"3,00",38.89,NA,17.094265,NA,NA,NA,53.67541,28.077257,12.265783,0,"",NA,25.598156,0,0.014413376,64033060,276
"Finland",1997,"FIN",25.51,32.04,41.17,11.408328,18.565643,9.947947,NA,NA,0,55.56,"3,00",38.89,NA,17.69809,NA,NA,NA,59.340656,30.205318,12.145747,0,"",NA,29.135336,0,0.028918449,62696172,253
"Finland",1998,"FIN",25.51,32.04,41.17,13.300071,11.318603,12.573057,NA,NA,0,55.56,"3,00",38.89,NA,21.454027,NA,NA,NA,65.930145,31.147541,10.178189,0,"",NA,34.78261,0,0.028510334,59351464,205
"Finland",1999,"FIN",25.51,32.04,41.17,12.035704,12.885114,13.734524,NA,NA,0,51.58,"3,00",42.86,NA,18.399078,NA,NA,NA,63.576153,33.069393,9.804204,0,"",NA,30.506763,0,0.071983874,58866896,191
"Finland",2000,"FIN",25.51,32.04,41.17,12.379998,12.165067,14.514974,NA,NA,0,50,"3,00",44.44,NA,21.005875,NA,NA,NA,65.71142,32.21092,7.6085396,0,"",NA,33.5005,0,0.114629604,57009924,158
"Finland",2001,"FIN",25.51,32.04,41.17,11.1320505,14.281868,15.73563,NA,NA,0,50,"3,00",44.44,NA,17.768206,NA,NA,NA,59.644634,30.650154,10.337865,0,"",NA,28.99448,0,0.09422533,62513736,203
"Finland",2002,"FIN",25.51,32.04,41.17,12.029974,17.007895,15.562692,NA,NA,0,46.09,"3,00",51.63,NA,14.425263,NA,NA,NA,56.376286,29.84076,11.053124,0,"",NA,26.535526,0,0.080289036,65040970,226
"Finland",2003,"FIN",25.51,32.04,41.17,11.156041,22.894861,16.472406,NA,NA,31.54,44.44,"3,00",24.02,NA,11.405804,NA,NA,NA,49.702663,27.033777,10.930066,0,"",NA,22.668886,0,0.10704091,72654330,286
"Finland",2004,"FIN",25.51,32.04,41.17,12.196262,19.275702,14.89486,NA,NA,44.44,44.44,"3,00",11.11,NA,17.60514,NA,NA,NA,56.483646,26.542057,9.345795,0,"",NA,29.94159,0,0.14018692,68939110,239
"Finland",2005,"FIN",25.51,32.04,41.17,13.521968,9.242144,15.967581,NA,NA,44.44,44.44,"3,00",11.11,NA,19.593346,NA,NA,NA,66.44391,33.086876,8.346367,0,"",NA,33.35703,0,0.2417176,57047316,146
"Finland",2006,"FIN",25.51,32.04,41.17,13.174892,19.902498,15.015234,NA,NA,44.44,44.44,"3,00",11.11,NA,14.003655,NA,NA,NA,55.29555,27.921997,9.7867155,0,"",NA,27.373552,0,0.19500303,68370690,244
"Finland",2007,"FIN",25.51,32.04,41.17,12.296095,17.165102,13.049926,NA,NA,41.32,20.19,"2,00",38.49,NA,17.52348,NA,NA,NA,58.99654,28.942165,10.788432,0,"",NA,30.054375,0,0.2347998,66759836,220
"Finland",2008,"FIN",25.51,32.04,41.17,13.510002,11.041828,14.328397,NA,NA,40,10,"2,00",50,NA,22.226551,NA,NA,NA,65.90023,29.825928,8.72954,0,"",NA,36.074303,0,0.33775005,58621000,162
"Finland",2009,"FIN",25.51,32.04,41.17,12.162162,15.5057125,13.680691,NA,NA,40,10,"2,00",50,NA,17.67902,NA,NA,NA,63.011982,32.78072,7.801616,0,"",NA,30.231262,0,0.3900808,55905070,176
"Finland",2010,"FIN",25.51,32.04,41.17,13.6544695,18.098083,14.015435,NA,NA,40,10,"2,00",50,NA,16.081654,NA,NA,NA,58.47648,28.379389,9.410007,0,"",NA,30.097088,0,0.3609659,64080756,215
"Finland",2011,"FIN",25.51,32.04,41.17,15.353094,13.35883,12.908072,NA,NA,21.63,32.54,"2,00",45.83,NA,17.005875,NA,NA,NA,64.70428,31.676,9.028821,0,"",NA,33.028275,0.013659337,0.6556482,56637172,174
"Finland",2012,"FIN",25.51,32.04,41.17,15.979456,10.129833,9.601941,NA,NA,5.26,52.63,"3,00",42.11,NA,24.054789,NA,NA,NA,73.5483,32.800686,6.719932,0,"",NA,40.747612,0.014267371,0.6991012,51145690,124
"Finland",2013,"FIN",25.51,32.04,41.17,16.920258,15.060579,9.566074,NA,NA,5.26,52.63,"3,00",42.11,NA,18.089602,NA,NA,NA,69.37165,33.26289,6.001691,0,"",NA,36.10876,0.014088475,1.0848125,51703750,158
"Finland",2014,"FIN",25.51,32.04,41.17,17.342575,11.679693,8.140392,NA,NA,5.59,47.03,"3,00",47.38,NA,19.761097,NA,NA,NA,73.528984,34.773632,6.650937,0,"",NA,38.75535,0.014747088,1.6369268,47595830,138
"Finland",2015,"FIN",25.51,32.04,41.17,16.705675,7.48976,7.6067877,NA,NA,27.86,16.7,"2,00",55.44,NA,24.531889,NA,NA,NA,78.67174,34.011116,6.2317147,0,"",NA,44.66062,0.014628437,3.408426,44099096,99
"Finland",2016,"FIN",25.51,32.04,41.17,16.82243,10.178154,5.461448,NA,NA,42.86,0,"1,00",57.14,NA,23.07243,NA,NA,NA,78.28563,33.8785,6.074766,0,"",NA,44.407124,0.029205605,4.4830604,47181860,107
"Finland",2017,"FIN",25.51,32.04,41.17,17.667213,8.729332,4.9158354,NA,NA,42.13,0,"1,00",57.87,NA,22.002087,NA,NA,NA,80.381355,33.487267,5.973485,0,"",NA,46.89409,0.07448235,7.150306,44577796,93
"Finland",2018,"FIN",25.51,32.04,41.17,18.448128,8.273792,6.001714,NA,NA,41.18,0,"1,00",58.82,NA,19.005428,NA,NA,NA,78.49385,32.566444,7.230637,0,"",NA,45.927406,0.12860817,8.345242,45796460,109
"Finland",2019,"FIN",25.51,32.04,41.17,19.435509,6.3761334,5.6303015,NA,NA,31.76,36.16,"3,00",32.07,NA,18.163206,NA,NA,NA,81.52969,34.907867,6.4638786,0,"",NA,46.621822,0.21936241,8.803744,42381840,85
"Finland",2020,"FIN",25.51,32.04,41.17,16.836437,3.55064,5.80617,NA,NA,26.32,63.16,"3,00",10.53,NA,23.108265,NA,NA,NA,85.71013,33.89115,4.9330616,0,"",NA,51.818974,0.3201397,11.554132,37595930,65
"Finland",2021,"FIN",25.51,32.04,41.17,18.982388,3.7321777,5.353648,297301.88,53654.8,NA,NA,"",NA,940,22.071568,304316,61.92411,25.748151,85.896,32.988537,5.018172,0,"2,39",5548241,52.90746,0.41934586,11.434162,37602330,70
"Finland",2022,"FIN",25.51,32.04,41.17,19.34993,4.1078835,1.659751,NA,NA,NA,NA,"",NA,NA,19.391424,NA,NA,NA,89.2946,34.661133,4.937759,0,"",NA,54.63347,0.41493776,15.477178,NA,NA
"France",1990,"FRA",7.91,40.6,39.76,0.3379674,7.5431447,0.7262704,NA,NA,0,70,"4,00",0,NA,12.9122715,NA,NA,NA,88.65292,75.28283,3.0776606,0.11984659,"",NA,13.370086,0,0,393422900,210
"France",1991,"FRA",7.91,40.6,39.76,0.3520659,8.770647,0.67534655,NA,NA,0,79.49,"4,00",0,NA,12.754086,NA,NA,NA,86.58828,73.36699,3.9657235,0.11514105,"",NA,13.2212925,0,0,418367140,176
"France",1992,"FRA",7.91,40.6,39.76,0.3521586,7.440981,0.6912743,NA,NA,0,76.82,"4,00",0,NA,14.990653,NA,NA,NA,89.02874,73.57289,2.8390071,0.11303857,"",NA,15.45585,0,0,406648320,178
"France",1993,"FRA",7.91,40.6,39.76,0.31512156,4.462803,0.74521995,NA,NA,35.54,17.66,"2,00",38.08,NA,13.816378,NA,NA,NA,92.63084,78.39501,2.1611376,0.10433079,"",NA,14.23583,0,0,388080130,166
"France",1994,"FRA",7.91,40.6,39.76,0.34976822,4.4037085,0.7648546,NA,NA,48.28,0,"1,00",48.28,NA,16.601349,NA,NA,NA,92.90561,75.84914,1.9258324,0.10535187,"",NA,17.056469,0,0,381908900,152
"France",1995,"FRA",7.91,40.6,39.76,0.37052116,4.9226384,0.78175896,NA,NA,41.29,0,"1,00",54.74,NA,14.885994,NA,NA,NA,92.15799,76.79764,2.137622,0.10382736,"",NA,15.360343,0,0,386261860,139
"France",1996,"FRA",7.91,40.6,39.76,0.3790557,5.5071096,0.8091759,NA,NA,34.48,0,"1,00",58.62,NA,12.970383,NA,NA,NA,91.48598,78.03834,2.1977375,0.09623694,"",NA,13.447639,0,0.0019640191,401373100,139
"France",1997,"FRA",7.91,40.6,39.76,0.4311722,4.4274993,0.978122,NA,NA,14.55,57.81,"3,00",24.73,NA,12.727563,NA,NA,NA,92.20696,78.94443,2.3874161,0.10180454,"",NA,13.262536,0,0.0019961675,393945150,136
"France",1998,"FRA",7.91,40.6,39.76,0.41991132,6.6101527,0.97979295,NA,NA,0,100,"5,00",0,NA,12.240513,NA,NA,NA,89.25579,76.488914,3.1542633,0.10251355,"",NA,12.766879,0,0.003942829,413634370,160
"France",1999,"FRA",7.91,40.6,39.76,0.44893807,5.6174817,1.477275,NA,NA,0,100,"5,00",0,NA,13.911325,NA,NA,NA,90.102264,75.636475,2.8029854,0.09784549,"",NA,14.465783,0,0.0076741558,412183140,114
"France",2000,"FRA",7.91,40.6,39.76,0.46476763,5.0599704,2.1570466,NA,NA,0,100,"5,00",0,NA,12.140181,NA,NA,NA,90.51537,77.803604,2.2676163,0.09557722,"",NA,12.71177,0.001874063,0.009370315,406828930,90
"France",2001,"FRA",7.91,40.6,39.76,0.5242343,3.7671294,2.7867193,NA,NA,0,100,"5,00",0,NA,13.35786,NA,NA,NA,91.45038,77.45424,1.9957693,0.08829209,"",NA,13.996136,0.0018394187,0.023912443,411613950,70
"France",2002,"FRA",7.91,40.6,39.76,0.55060494,4.2853003,3.3271756,NA,NA,5.05,34.52,"3,00",43.83,NA,10.664349,NA,NA,NA,90.46041,79.105995,1.9271173,0.08874882,"",NA,11.354416,0.0018112005,0.048902415,407790500,75
"France",2003,"FRA",7.91,40.6,39.76,0.5768681,4.6899557,3.459423,NA,NA,7.41,0,"1,00",66.67,NA,10.242535,NA,NA,NA,89.75211,78.77376,2.098514,0.08751251,"",NA,10.978354,0.0017859695,0.06965281,412534600,82
"France",2004,"FRA",7.91,40.6,39.76,0.5835787,4.2966204,3.7112784,NA,NA,4.25,0,"1,00",86.94,NA,10.232903,NA,NA,NA,90.033325,79.02819,1.9587792,0.08286465,"",NA,11.005131,0.0017630776,0.10402157,413779940,81
"France",2005,"FRA",7.91,40.6,39.76,0.59488297,4.827502,4.0483627,NA,NA,3.23,0,"1,00",89.75,NA,8.798653,NA,NA,NA,88.88324,79.23525,2.2409012,0.08423122,"",NA,9.647984,0.001754817,0.16846244,416165820,102
"France",2006,"FRA",7.91,40.6,39.76,0.5950704,4.0299296,3.830986,NA,NA,3.23,0,"1,00",87.1,NA,9.661972,NA,NA,NA,89.98239,79.258804,2.1566901,0.08098592,"",NA,10.723592,0.0017605633,0.38380283,406462370,99
"France",2007,"FRA",7.91,40.6,39.76,0.66701055,4.3489084,3.9113498,NA,NA,5.11,0,"1,00",79.54,NA,9.958912,NA,NA,NA,89.65155,78.21455,2.0881877,0.08359865,"",NA,11.437008,0.0035573894,0.7239288,396660500,95
"France",2008,"FRA",7.91,40.6,39.76,0.69974446,4.064511,3.8565261,NA,NA,6.25,0,"1,00",75,NA,10.956201,NA,NA,NA,90.205345,77.4566,1.873623,0.082841285,"",NA,12.748745,0.007050322,1.0029083,390777570,86
"France",2009,"FRA",7.91,40.6,39.76,0.7804085,4.094783,3.8736985,NA,NA,5.57,0,"1,00",82.84,NA,10.48544,NA,NA,NA,90.30252,77.424835,1.7289921,0.0850324,"",NA,12.877686,0.032123353,1.4946806,371045220,79
"France",2010,"FRA",7.91,40.6,39.76,0.7888705,4.150454,4.2215233,NA,NA,4.57,0,"1,00",81.14,NA,10.87362,NA,NA,NA,89.76067,76.136665,1.8673489,0.085283294,"",NA,13.624007,0.110157594,1.7660749,376645400,78
"France",2011,"FRA",7.91,40.6,39.76,0.8882622,3.064857,5.1973915,NA,NA,0,0,"1,00",95.65,NA,8.061332,NA,NA,NA,89.60345,77.96792,2.1342967,0.09517096,"",NA,11.6355295,0.41064504,2.1801198,354602460,71
"France",2012,"FRA",7.91,40.6,39.76,0.9346124,3.7842984,4.0117793,NA,NA,0,62.84,"3,00",35.54,NA,10.550539,NA,NA,NA,90.05078,75.01763,2.1531353,0.0899344,"",NA,15.033152,0.7811948,2.6768708,356912580,78
"France",2013,"FRA",7.91,40.6,39.76,0.9853413,4.135658,3.1902158,NA,NA,0,100,"5,00",0,NA,12.476364,NA,NA,NA,90.74507,73.49813,1.9290484,0.08673779,"",NA,17.246943,0.90033823,2.7981608,358623360,75
"France",2014,"FRA",7.91,40.6,39.76,1.0579487,1.9887317,2.3243082,NA,NA,0,100,"5,00",0,NA,11.263003,NA,NA,NA,93.69823,77.09073,1.9887317,0.098906726,"",NA,16.6075,1.1285964,3.059044,327107260,57
"France",2015,"FRA",7.91,40.6,39.76,1.1377892,2.0717173,3.6834402,NA,NA,0,100,"5,00",0,NA,9.680792,NA,NA,NA,92.22017,76.21794,2.0246725,0.101059385,"",NA,16.002232,1.3503624,3.7322276,331580000,60
"France",2016,"FRA",7.91,40.6,39.76,1.3461021,1.8312,6.259733,NA,NA,0,100,"5,00",0,NA,10.890539,NA,NA,NA,89.89528,72.17399,2.0137832,0.10740177,"",NA,17.721292,1.5501655,3.8270829,334439780,66
"France",2017,"FRA",7.91,40.6,39.76,1.3990792,2.3036253,7.2831244,NA,NA,4.42,39.65,"3,00",29.16,NA,8.991511,NA,NA,NA,88.294846,71.63717,2.1184,0.116889656,"",NA,16.657675,1.724572,4.425622,337457540,75
"France",2018,"FRA",7.91,40.6,39.76,1.4552906,1.4431343,5.315805,NA,NA,4.95,0,"1,00",50.5,NA,11.307157,NA,NA,NA,91.44365,71.712135,1.7974055,0.10593404,"",NA,19.731518,1.896393,4.9667435,322526820,61
"France",2019,"FRA",7.91,40.6,39.76,1.5272574,0.64342785,6.948668,NA,NA,9.42,0,"1,00",54.03,NA,10.059748,NA,NA,NA,90.54302,70.531364,1.8648802,0.1078272,"",NA,20.011667,2.1795235,6.137312,316386780,62
"France",2020,"FRA",7.91,40.6,39.76,1.661451,0.58605975,6.691323,NA,NA,7.75,19.85,"2,00",50.39,NA,11.871029,NA,NA,NA,90.869606,67.10858,1.853011,0.11569464,"",NA,23.761024,2.5528686,7.559981,280031520,57
"France",2021,"FRA",7.91,40.6,39.76,1.7442496,0.988408,6.061267,2957879.76,43659,NA,NA,"",NA,903,10.832516,633886,46.227638,2.213749,91.15884,68.926926,1.7914894,0.105381735,"2,65",67871925,22.231913,2.8580253,6.6917405,305963700,58
"France",2022,"FRA",7.91,40.6,39.76,2.1342764,0.9372071,9.159069,NA,NA,NA,NA,"",NA,NA,9.836414,NA,NA,NA,87.84612,63.304085,2.0575955,0.12354094,"",NA,24.542046,4.255772,8.192042,NA,NA
"Germany",1990,"DEU",52.29,37.63,10.08,0.29260084,56.698727,7.399144,NA,NA,80,0,"1,00",20,NA,3.1875205,NA,NA,NA,31.375956,27.883032,4.5261693,0,"",NA,3.4929228,0,0.012801288,1051979140,652
"Germany",1991,"DEU",52.29,37.63,10.08,0.34899127,57.419334,6.7390776,NA,NA,75.23,0,"1,00",24.77,NA,2.7788663,NA,NA,NA,30.645912,27.476997,5.1956778,0,"",NA,3.1689155,0,0.041057795,1013824100,656
"Germany",1992,"DEU",52.29,37.63,10.08,0.3822659,55.40419,6.1631002,NA,NA,75,0,"1,00",25,NA,3.260503,NA,NA,NA,33.453888,29.756775,4.9788256,0,"",NA,3.6971107,0,0.05434172,965541800,628
"Germany",1993,"DEU",52.29,37.63,10.08,0.3770407,56.125477,6.6163945,NA,NA,75,0,"1,00",25,NA,3.4220748,NA,NA,NA,33.263794,29.336447,3.994335,0,"",NA,3.9273474,0,0.12823212,955819970,620
"Germany",1994,"DEU",52.29,37.63,10.08,0.39412805,55.27122,7.663601,NA,NA,76.03,0,"1,00",23.97,NA,3.7946725,NA,NA,NA,33.15626,28.693283,3.9089124,0,"",NA,4.4629765,0.0019040002,0.27227202,939492300,616
"Germany",1995,"DEU",52.29,37.63,10.08,0.4560725,54.267002,8.104202,NA,NA,83.33,0,"1,00",16.67,NA,4.087761,NA,NA,NA,33.599216,28.732569,4.029579,0,"",NA,4.8666506,0.0018768416,0.32093993,938613570,594
"Germany",1996,"DEU",52.29,37.63,10.08,0.45397592,53.74893,8.71997,NA,NA,83.33,0,"1,00",16.67,NA,3.9877245,NA,NA,NA,33.879314,29.05809,3.6517823,0,"",NA,4.821224,0.0018159037,0.37770796,958700350,580
"Germany",1997,"DEU",52.29,37.63,10.08,0.4835678,51.885918,9.074652,NA,NA,83.33,0,"1,00",16.67,NA,3.1678255,NA,NA,NA,35.2895,31.081549,3.7499316,0,"",NA,4.2079525,0.0036495684,0.5529096,930870140,566
"Germany",1998,"DEU",52.29,37.63,10.08,0.55396646,52.90923,9.745103,NA,NA,67.46,18.08,"2,00",14.46,NA,3.117419,NA,NA,NA,33.77204,29.262465,3.5736268,0,"",NA,4.509577,0.0072413916,0.8309497,922812200,569
"Germany",1999,"DEU",52.29,37.63,10.08,0.6352481,50.90492,9.96489,NA,NA,0,100,"5,00",0,NA,3.5563037,NA,NA,NA,35.964817,30.767004,3.165382,0,"",NA,5.197814,0.0054294714,1.0008326,895352100,550
"Germany",2000,"DEU",52.29,37.63,10.08,0.7565962,51.839947,9.171763,NA,NA,0,100,"5,00",0,NA,3.7969596,NA,NA,NA,35.834354,29.636555,3.1539402,0,"",NA,6.1977983,0.010484012,1.6337587,899351800,551
"Germany",2001,"DEU",52.29,37.63,10.08,0.7888089,50.48033,10.041416,NA,NA,0,100,"5,00",0,NA,3.9062364,NA,NA,NA,35.951813,29.438553,3.5264397,0,"",NA,6.513259,0.020622455,1.7975906,916144450,566
"Germany",2002,"DEU",52.29,37.63,10.08,0.9124338,51.4812,9.366623,NA,NA,0,100,"5,00",0,NA,3.9727814,NA,NA,NA,35.968105,28.32497,3.1840677,0,"",NA,7.6431365,0.03264829,2.7252731,899449800,558
"Germany",2003,"DEU",52.29,37.63,10.08,1.4853786,50.55764,10.693067,NA,NA,0,100,"5,00",0,NA,3.0404623,NA,NA,NA,35.139576,27.394033,3.609719,0,"",NA,7.745544,0.051448867,3.1682546,900627700,543
"Germany",2004,"DEU",52.29,37.63,10.08,1.743462,48.95621,10.580389,NA,NA,0,100,"5,00",0,NA,3.4000785,NA,NA,NA,36.874874,27.375957,3.5885165,0,"",NA,9.498919,0.09176116,4.2636166,886637100,527
"Germany",2005,"DEU",52.29,37.63,10.08,2.3980699,46.97348,12.124029,NA,NA,5.48,94.52,"4,00",0,NA,3.201774,NA,NA,NA,36.916584,26.580917,3.985915,0,"",NA,10.335665,0.20866957,4.5271516,866302800,510
"Germany",2006,"DEU",52.29,37.63,10.08,3.0072563,45.87574,12.25449,NA,NA,50,50,"3,00",0,NA,3.1803243,NA,NA,NA,38.0718,26.558804,3.7979708,0,"",NA,11.512996,0.35248727,4.9729285,877938750,503
